InvoiceID,InvoiceDate,CustomerID,TotalInvoiceValue,SalesID_JSON,Status
INV01536,2025-05-17,CUST0053,175662.52000000002,"SALE010746,SALE010747,SALE010748,SALE010749,SALE010750,SALE010751,SALE010752",Paid
INV01537,2025-05-02,CUST0402,141213.71,"SALE010753,SALE010754,SALE010755,SALE010756,SALE010757,SALE010758,SALE010759",Paid
INV01538,2025-05-03,CUST0399,264085.01,"SALE010760,SALE010761,SALE010762,SALE010763,SALE010764,SALE010765,SALE010766",Paid
INV01539,2025-05-03,CUST0295,192023.95,"SALE010767,SALE010768,SALE010769,SALE010770,SALE010771,SALE010772,SALE010773",Paid
INV01540,2025-05-04,CUST0305,201955.74,"SALE010774,SALE010775,SALE010776,SALE010777,SALE010778,SALE010779,SALE010780",Paid
INV01541,2025-05-08,CUST0174,165625.41,"SALE010781,SALE010782,SALE010783,SALE010784,SALE010785,SALE010786,SALE010787",Paid
INV01542,2025-05-11,CUST0475,285291.29,"SALE010788,SALE010789,SALE010790,SALE010791,SALE010792,SALE010793,SALE010794",Paid
INV01543,2025-05-03,CUST0127,244380.72999999998,"SALE010795,SALE010796,SALE010797,SALE010798,SALE010799,SALE010800,SALE010801",Paid
INV01544,2025-05-03,CUST0776,255849.0,"SALE010802,SALE010803,SALE010804,SALE010805,SALE010806,SALE010807,SALE010808",Paid
INV01545,2025-05-03,CUST0499,209974.26,"SALE010809,SALE010810,SALE010811,SALE010812,SALE010813,SALE010814,SALE010815",Pending
INV01546,2025-05-03,CUST0938,185557.3,"SALE010816,SALE010817,SALE010818,SALE010819,SALE010820,SALE010821,SALE010822",Paid
INV01547,2025-05-04,CUST0473,76706.84000000001,"SALE010823,SALE010824,SALE010825,SALE010826,SALE010827,SALE010828,SALE010829",Paid
INV01548,2025-05-03,CUST0747,187740.43,"SALE010830,SALE010831,SALE010832,SALE010833,SALE010834,SALE010835,SALE010836",Paid
INV01549,2025-05-10,CUST0593,83547.27,"SALE010837,SALE010838,SALE010839,SALE010840,SALE010841,SALE010842,SALE010843",Paid
INV01550,2025-05-04,CUST0869,211543.9,"SALE010844,SALE010845,SALE010846,SALE010847,SALE010848,SALE010849,SALE010850",Paid
INV01551,2025-05-10,CUST0770,108865.18,"SALE010851,SALE010852,SALE010853,SALE010854,SALE010855,SALE010856,SALE010857",Paid
INV01552,2025-05-02,CUST0360,162582.97,"SALE010858,SALE010859,SALE010860,SALE010861,SALE010862,SALE010863,SALE010864",Paid
INV01553,2025-05-03,CUST0589,193828.88,"SALE010865,SALE010866,SALE010867,SALE010868,SALE010869,SALE010870,SALE010871",Paid
INV01554,2025-05-03,CUST0680,159633.02,"SALE010872,SALE010873,SALE010874,SALE010875,SALE010876,SALE010877,SALE010878",Paid
INV01555,2025-05-03,CUST0349,266922.17000000004,"SALE010879,SALE010880,SALE010881,SALE010882,SALE010883,SALE010884,SALE010885",Paid
INV01556,2025-05-06,CUST0277,241234.72,"SALE010886,SALE010887,SALE010888,SALE010889,SALE010890,SALE010891,SALE010892",Paid
INV01557,2025-05-03,CUST0778,114514.08,"SALE010893,SALE010894,SALE010895,SALE010896,SALE010897,SALE010898,SALE010899",Paid
INV01558,2025-05-03,CUST0216,294281.76,"SALE010900,SALE010901,SALE010902,SALE010903,SALE010904,SALE010905,SALE010906",Paid
INV01559,2025-05-07,CUST0614,165720.53,"SALE010907,SALE010908,SALE010909,SALE010910,SALE010911,SALE010912,SALE010913",Paid
INV01560,2025-05-03,CUST0954,299990.47,"SALE010914,SALE010915,SALE010916,SALE010917,SALE010918,SALE010919,SALE010920",Paid
INV01561,2025-05-01,CUST0090,174719.0,"SALE010921,SALE010922,SALE010923,SALE010924,SALE010925,SALE010926,SALE010927",Paid
INV01562,2025-05-04,CUST0179,162803.61,"SALE010928,SALE010929,SALE010930,SALE010931,SALE010932,SALE010933,SALE010934",Paid
INV01563,2025-05-03,CUST0800,111410.81,"SALE010935,SALE010936,SALE010937,SALE010938,SALE010939,SALE010940,SALE010941",Paid
INV01564,2025-05-04,CUST0291,175078.28,"SALE010942,SALE010943,SALE010944,SALE010945,SALE010946,SALE010947,SALE010948",Paid
INV01565,2025-05-10,CUST0775,105688.79999999999,"SALE010949,SALE010950,SALE010951,SALE010952,SALE010953,SALE010954,SALE010955",Paid
INV01566,2025-05-03,CUST0997,130192.77,"SALE010956,SALE010957,SALE010958,SALE010959,SALE010960,SALE010961,SALE010962",Paid
INV01567,2025-05-03,CUST0436,131230.36,"SALE010963,SALE010964,SALE010965,SALE010966,SALE010967,SALE010968,SALE010969",Paid
INV01568,2025-05-03,CUST0659,112111.39000000001,"SALE010970,SALE010971,SALE010972,SALE010973,SALE010974,SALE010975,SALE010976",Paid
INV01569,2025-05-03,CUST0339,205348.53,"SALE010977,SALE010978,SALE010979,SALE010980,SALE010981,SALE010982,SALE010983",Paid
INV01570,2025-05-03,CUST0350,99468.70999999999,"SALE010984,SALE010985,SALE010986,SALE010987,SALE010988,SALE010989,SALE010990",Paid
INV01571,2025-05-03,CUST0480,212529.49,"SALE010991,SALE010992,SALE010993,SALE010994,SALE010995,SALE010996,SALE010997",Paid
INV01572,2025-05-04,CUST0455,308727.56,"SALE010998,SALE010999,SALE011000,SALE011001,SALE011002,SALE011003,SALE011004",Paid
INV01573,2025-05-11,CUST0956,189008.83,"SALE011005,SALE011006,SALE011007,SALE011008,SALE011009,SALE011010,SALE011011",Paid
INV01574,2025-05-04,CUST0693,138389.22,"SALE011012,SALE011013,SALE011014,SALE011015,SALE011016,SALE011017,SALE011018",Paid
INV01575,2025-05-15,CUST0947,118816.87,"SALE011019,SALE011020,SALE011021,SALE011022,SALE011023,SALE011024,SALE011025",Paid
INV01576,2025-05-03,CUST0902,157219.8,"SALE011026,SALE011027,SALE011028,SALE011029,SALE011030,SALE011031,SALE011032",Paid
INV01577,2025-05-04,CUST0479,126337.6,"SALE011033,SALE011034,SALE011035,SALE011036,SALE011037,SALE011038,SALE011039",Paid
INV01578,2025-05-04,CUST0324,303211.72,"SALE011040,SALE011041,SALE011042,SALE011043,SALE011044,SALE011045,SALE011046",Paid
INV01579,2025-05-02,CUST0946,174475.91,"SALE011047,SALE011048,SALE011049,SALE011050,SALE011051,SALE011052,SALE011053",Pending
INV01580,2025-05-03,CUST0863,167508.13999999998,"SALE011054,SALE011055,SALE011056,SALE011057,SALE011058,SALE011059,SALE011060",Paid
INV01581,2025-05-03,CUST0455,129693.0,"SALE011061,SALE011062,SALE011063,SALE011064,SALE011065,SALE011066,SALE011067",Paid
INV01582,2025-05-02,CUST0890,141539.76,"SALE011068,SALE011069,SALE011070,SALE011071,SALE011072,SALE011073,SALE011074",Paid
INV01583,2025-05-01,CUST0219,263265.11,"SALE011075,SALE011076,SALE011077,SALE011078,SALE011079,SALE011080,SALE011081",Paid
INV01584,2025-05-04,CUST0013,205395.08,"SALE011082,SALE011083,SALE011084,SALE011085,SALE011086,SALE011087,SALE011088",Paid
INV01585,2025-05-04,CUST0323,316307.62,"SALE011089,SALE011090,SALE011091,SALE011092,SALE011093,SALE011094,SALE011095",Paid
INV01586,2025-05-03,CUST0439,132884.73,"SALE011096,SALE011097,SALE011098,SALE011099,SALE011100,SALE011101,SALE011102",Paid
INV01587,2025-05-01,CUST0371,119805.45,"SALE011103,SALE011104,SALE011105,SALE011106,SALE011107,SALE011108,SALE011109",Paid
INV01588,2025-05-04,CUST0467,211112.19,"SALE011110,SALE011111,SALE011112,SALE011113,SALE011114,SALE011115,SALE011116",Paid
INV01589,2025-05-07,CUST0300,293840.97,"SALE011117,SALE011118,SALE011119,SALE011120,SALE011121,SALE011122,SALE011123",Paid
INV01590,2025-05-03,CUST0596,185260.15,"SALE011124,SALE011125,SALE011126,SALE011127,SALE011128,SALE011129,SALE011130",Paid
INV01591,2025-05-03,CUST0973,233044.88,"SALE011131,SALE011132,SALE011133,SALE011134,SALE011135,SALE011136,SALE011137",Paid
INV01592,2025-05-04,CUST0187,329537.17,"SALE011138,SALE011139,SALE011140,SALE011141,SALE011142,SALE011143,SALE011144",Paid
INV01593,2025-05-04,CUST0234,177640.89,"SALE011145,SALE011146,SALE011147,SALE011148,SALE011149,SALE011150,SALE011151",Paid
INV01594,2025-05-02,CUST0370,151932.84,"SALE011152,SALE011153,SALE011154,SALE011155,SALE011156,SALE011157,SALE011158",Paid
INV01595,2025-05-04,CUST0732,154539.07,"SALE011159,SALE011160,SALE011161,SALE011162,SALE011163,SALE011164,SALE011165",Pending
INV01596,2025-05-11,CUST0473,221998.58,"SALE011166,SALE011167,SALE011168,SALE011169,SALE011170,SALE011171,SALE011172",Paid
INV01597,2025-05-03,CUST0027,295575.4,"SALE011173,SALE011174,SALE011175,SALE011176,SALE011177,SALE011178,SALE011179",Paid
INV01598,2025-05-03,CUST0016,222741.66,"SALE011180,SALE011181,SALE011182,SALE011183,SALE011184,SALE011185,SALE011186",Paid
INV01599,2025-05-03,CUST0149,187993.52,"SALE011187,SALE011188,SALE011189,SALE011190,SALE011191,SALE011192,SALE011193",Paid
INV01600,2025-05-03,CUST0648,188595.62,"SALE011194,SALE011195,SALE011196,SALE011197,SALE011198,SALE011199,SALE011200",Paid
INV01601,2025-05-03,CUST0625,101943.83,"SALE011201,SALE011202,SALE011203,SALE011204,SALE011205,SALE011206,SALE011207",Paid
INV01602,2025-05-03,CUST0985,259783.97,"SALE011208,SALE011209,SALE011210,SALE011211,SALE011212,SALE011213,SALE011214",Paid
INV01603,2025-05-04,CUST0968,234343.81,"SALE011215,SALE011216,SALE011217,SALE011218,SALE011219,SALE011220,SALE011221",Paid
INV01604,2025-05-03,CUST0309,167082.4,"SALE011222,SALE011223,SALE011224,SALE011225,SALE011226,SALE011227,SALE011228",Paid
INV01605,2025-05-11,CUST0623,206982.81,"SALE011229,SALE011230,SALE011231,SALE011232,SALE011233,SALE011234,SALE011235",Paid
INV01606,2025-05-03,CUST0042,66179.66,"SALE011236,SALE011237,SALE011238,SALE011239,SALE011240,SALE011241,SALE011242",Paid
INV01607,2025-05-03,CUST0664,223577.72,"SALE011243,SALE011244,SALE011245,SALE011246,SALE011247,SALE011248,SALE011249",Paid
INV01608,2025-05-03,CUST0400,216831.01,"SALE011250,SALE011251,SALE011252,SALE011253,SALE011254,SALE011255,SALE011256",Pending
INV01609,2025-05-02,CUST0127,201573.45,"SALE011257,SALE011258,SALE011259,SALE011260,SALE011261,SALE011262,SALE011263",Paid
INV01610,2025-05-03,CUST0254,222848.61,"SALE011264,SALE011265,SALE011266,SALE011267,SALE011268,SALE011269,SALE011270",Paid
INV01611,2025-05-04,CUST0113,194051.81,"SALE011271,SALE011272,SALE011273,SALE011274,SALE011275,SALE011276,SALE011277",Paid
INV01612,2025-05-04,CUST0168,138622.03,"SALE011278,SALE011279,SALE011280,SALE011281,SALE011282,SALE011283,SALE011284",Paid
INV01613,2025-05-01,CUST0662,114874.77,"SALE011285,SALE011286,SALE011287,SALE011288,SALE011289,SALE011290,SALE011291",Paid
INV01614,2025-05-18,CUST0552,65577.87,"SALE011292,SALE011293,SALE011294,SALE011295,SALE011296,SALE011297,SALE011298",Paid
INV01615,2025-05-03,CUST0378,214929.26,"SALE011299,SALE011300,SALE011301,SALE011302,SALE011303,SALE011304,SALE011305",Paid
INV01616,2025-05-03,CUST0796,216726.24,"SALE011306,SALE011307,SALE011308,SALE011309,SALE011310,SALE011311,SALE011312",Pending
INV01617,2025-05-02,CUST0319,163967.61,"SALE011313,SALE011314,SALE011315,SALE011316,SALE011317,SALE011318,SALE011319",Paid
INV01618,2025-05-11,CUST0717,177088.42,"SALE011320,SALE011321,SALE011322,SALE011323,SALE011324,SALE011325,SALE011326",Paid
INV01619,2025-05-04,CUST0280,342892.64,"SALE011327,SALE011328,SALE011329,SALE011330,SALE011331,SALE011332,SALE011333",Paid
INV01620,2025-05-03,CUST0807,199700.44,"SALE011334,SALE011335,SALE011336,SALE011337,SALE011338,SALE011339,SALE011340",Paid
INV01621,2025-05-03,CUST0013,227273.0,"SALE011341,SALE011342,SALE011343,SALE011344,SALE011345,SALE011346,SALE011347",Paid
INV01622,2025-05-10,CUST0718,145729.19,"SALE011348,SALE011349,SALE011350,SALE011351,SALE011352,SALE011353,SALE011354",Paid
INV01623,2025-05-03,CUST0197,160168.95,"SALE011355,SALE011356,SALE011357,SALE011358,SALE011359,SALE011360,SALE011361",Paid
INV01624,2025-05-03,CUST0810,189271.82,"SALE011362,SALE011363,SALE011364,SALE011365,SALE011366,SALE011367,SALE011368",Paid
INV01625,2025-05-03,CUST0730,128271.58,"SALE011369,SALE011370,SALE011371,SALE011372,SALE011373,SALE011374,SALE011375",Paid
INV01626,2025-05-03,CUST0909,158649.86,"SALE011376,SALE011377,SALE011378,SALE011379,SALE011380,SALE011381,SALE011382",Paid
INV01627,2025-05-03,CUST0594,170665.95,"SALE011383,SALE011384,SALE011385,SALE011386,SALE011387,SALE011388,SALE011389",Paid
INV01628,2025-05-04,CUST0899,247750.02,"SALE011390,SALE011391,SALE011392,SALE011393,SALE011394,SALE011395,SALE011396",Paid
INV01629,2025-05-03,CUST0847,338734.12,"SALE011397,SALE011398,SALE011399,SALE011400,SALE011401,SALE011402,SALE011403",Paid
INV01630,2025-05-10,CUST0816,217314.08000000002,"SALE011404,SALE011405,SALE011406,SALE011407,SALE011408,SALE011409,SALE011410",Paid
INV01631,2025-05-04,CUST0076,236285.38999999998,"SALE011411,SALE011412,SALE011413,SALE011414,SALE011415,SALE011416,SALE011417",Paid
INV01632,2025-05-03,CUST0705,237421.19,"SALE011418,SALE011419,SALE011420,SALE011421,SALE011422,SALE011423,SALE011424",Paid
INV01633,2025-05-03,CUST0728,149803.06,"SALE011425,SALE011426,SALE011427,SALE011428,SALE011429,SALE011430,SALE011431",Paid
INV01634,2025-05-03,CUST0429,241241.6,"SALE011432,SALE011433,SALE011434,SALE011435,SALE011436,SALE011437,SALE011438",Paid
INV01635,2025-05-10,CUST0380,194454.66999999998,"SALE011439,SALE011440,SALE011441,SALE011442,SALE011443,SALE011444,SALE011445",Paid
INV01636,2025-05-02,CUST0927,183728.55,"SALE011446,SALE011447,SALE011448,SALE011449,SALE011450,SALE011451,SALE011452",Paid
INV01637,2025-05-04,CUST0998,158437.37,"SALE011453,SALE011454,SALE011455,SALE011456,SALE011457,SALE011458,SALE011459",Paid
INV01638,2025-05-02,CUST0931,165318.41,"SALE011460,SALE011461,SALE011462,SALE011463,SALE011464,SALE011465,SALE011466",Paid
INV01639,2025-05-03,CUST0340,132164.3,"SALE011467,SALE011468,SALE011469,SALE011470,SALE011471,SALE011472,SALE011473",Paid
INV01640,2025-05-03,CUST0135,260429.68,"SALE011474,SALE011475,SALE011476,SALE011477,SALE011478,SALE011479,SALE011480",Paid
INV01641,2025-05-03,CUST0108,260539.11,"SALE011481,SALE011482,SALE011483,SALE011484,SALE011485,SALE011486,SALE011487",Paid
INV01642,2025-05-03,CUST0739,175827.38999999998,"SALE011488,SALE011489,SALE011490,SALE011491,SALE011492,SALE011493,SALE011494",Paid
INV01643,2025-05-10,CUST0375,121867.31,"SALE011495,SALE011496,SALE011497,SALE011498,SALE011499,SALE011500,SALE011501",Paid
INV01644,2025-05-04,CUST0137,283828.15,"SALE011502,SALE011503,SALE011504,SALE011505,SALE011506,SALE011507,SALE011508",Paid
INV01645,2025-05-04,CUST0860,222890.16,"SALE011509,SALE011510,SALE011511,SALE011512,SALE011513,SALE011514,SALE011515",Paid
INV01646,2025-05-04,CUST0707,184363.74,"SALE011516,SALE011517,SALE011518,SALE011519,SALE011520,SALE011521,SALE011522",Paid
INV01647,2025-05-11,CUST0018,217600.31,"SALE011523,SALE011524,SALE011525,SALE011526,SALE011527,SALE011528,SALE011529",Paid
INV01648,2025-05-03,CUST0137,181465.37,"SALE011530,SALE011531,SALE011532,SALE011533,SALE011534,SALE011535,SALE011536",Paid
INV01649,2025-05-07,CUST0469,179100.35,"SALE011537,SALE011538,SALE011539,SALE011540,SALE011541,SALE011542,SALE011543",Paid
INV01650,2025-05-02,CUST0568,172504.86,"SALE011544,SALE011545,SALE011546,SALE011547,SALE011548,SALE011549,SALE011550",Paid
INV01651,2025-05-03,CUST0495,213269.28,"SALE011551,SALE011552,SALE011553,SALE011554,SALE011555,SALE011556,SALE011557",Paid
INV01652,2025-05-03,CUST0319,177483.71000000002,"SALE011558,SALE011559,SALE011560,SALE011561,SALE011562,SALE011563,SALE011564",Paid
INV01653,2025-05-10,CUST0970,162976.44999999998,"SALE011565,SALE011566,SALE011567,SALE011568,SALE011569,SALE011570,SALE011571",Pending
INV01654,2025-05-03,CUST0418,144343.52000000002,"SALE011572,SALE011573,SALE011574,SALE011575,SALE011576,SALE011577,SALE011578",Paid
INV01655,2025-05-01,CUST0771,212849.72,"SALE011579,SALE011580,SALE011581,SALE011582,SALE011583,SALE011584,SALE011585",Paid
INV01656,2025-05-04,CUST0634,198919.92,"SALE011586,SALE011587,SALE011588,SALE011589,SALE011590,SALE011591,SALE011592",Paid
INV01657,2025-05-03,CUST0958,99092.05,"SALE011593,SALE011594,SALE011595,SALE011596,SALE011597,SALE011598,SALE011599",Paid
INV01658,2025-05-01,CUST0265,195487.91999999998,"SALE011600,SALE011601,SALE011602,SALE011603,SALE011604,SALE011605,SALE011606",Paid
INV01659,2025-05-03,CUST0617,208057.13,"SALE011607,SALE011608,SALE011609,SALE011610,SALE011611,SALE011612,SALE011613",Paid
INV01660,2025-05-11,CUST0055,262261.07,"SALE011614,SALE011615,SALE011616,SALE011617,SALE011618,SALE011619,SALE011620",Paid
INV01661,2025-05-04,CUST0292,92101.1,"SALE011621,SALE011622,SALE011623,SALE011624,SALE011625,SALE011626,SALE011627",Paid
INV01662,2025-05-04,CUST0103,313438.31999999995,"SALE011628,SALE011629,SALE011630,SALE011631,SALE011632,SALE011633,SALE011634",Paid
INV01663,2025-05-04,CUST0244,299543.18,"SALE011635,SALE011636,SALE011637,SALE011638,SALE011639,SALE011640,SALE011641",Paid
INV01664,2025-05-05,CUST0070,123752.31,"SALE011642,SALE011643,SALE011644,SALE011645,SALE011646,SALE011647,SALE011648",Paid
INV01665,2025-05-10,CUST0734,177987.81,"SALE011649,SALE011650,SALE011651,SALE011652,SALE011653,SALE011654,SALE011655",Paid
INV01666,2025-05-05,CUST0166,217285.88,"SALE011656,SALE011657,SALE011658,SALE011659,SALE011660,SALE011661,SALE011662",Paid
INV01667,2025-05-04,CUST0933,197426.28999999998,"SALE011663,SALE011664,SALE011665,SALE011666,SALE011667,SALE011668,SALE011669",Paid
INV01668,2025-05-04,CUST0856,241054.68,"SALE011670,SALE011671,SALE011672,SALE011673,SALE011674,SALE011675,SALE011676",Paid
INV01669,2025-05-11,CUST0059,275199.44,"SALE011677,SALE011678,SALE011679,SALE011680,SALE011681,SALE011682,SALE011683",Paid
INV01670,2025-05-03,CUST0170,193139.18,"SALE011684,SALE011685,SALE011686,SALE011687,SALE011688,SALE011689,SALE011690",Paid
INV01671,2025-05-10,CUST0360,322945.77,"SALE011691,SALE011692,SALE011693,SALE011694,SALE011695,SALE011696,SALE011697",Paid
INV01672,2025-05-03,CUST0050,141473.41,"SALE011698,SALE011699,SALE011700,SALE011701,SALE011702,SALE011703,SALE011704",Paid
INV01673,2025-05-16,CUST0344,163758.34,"SALE011705,SALE011706,SALE011707,SALE011708,SALE011709,SALE011710,SALE011711",Paid
INV01674,2025-05-04,CUST0845,189241.03999999998,"SALE011712,SALE011713,SALE011714,SALE011715,SALE011716,SALE011717,SALE011718",Paid
INV01675,2025-05-02,CUST0417,109375.12,"SALE011719,SALE011720,SALE011721,SALE011722,SALE011723,SALE011724,SALE011725",Paid
INV01676,2025-05-03,CUST0823,180293.13,"SALE011726,SALE011727,SALE011728,SALE011729,SALE011730,SALE011731,SALE011732",Paid
INV01677,2025-05-01,CUST0894,90226.93,"SALE011733,SALE011734,SALE011735,SALE011736,SALE011737,SALE011738,SALE011739",Paid
INV01678,2025-05-01,CUST0627,65527.95,"SALE011740,SALE011741,SALE011742,SALE011743,SALE011744,SALE011745,SALE011746",Paid
INV01679,2025-05-03,CUST0512,155342.19,"SALE011747,SALE011748,SALE011749,SALE011750,SALE011751,SALE011752,SALE011753",Paid
INV01680,2025-05-03,CUST0261,142579.53,"SALE011754,SALE011755,SALE011756,SALE011757,SALE011758,SALE011759,SALE011760",Paid
INV01681,2025-05-03,CUST0197,102395.17,"SALE011761,SALE011762,SALE011763,SALE011764,SALE011765,SALE011766,SALE011767",Paid
INV01682,2025-05-03,CUST0881,234734.83000000002,"SALE011768,SALE011769,SALE011770,SALE011771,SALE011772,SALE011773,SALE011774",Paid
INV01683,2025-05-04,CUST0002,350839.20999999996,"SALE011775,SALE011776,SALE011777,SALE011778,SALE011779,SALE011780,SALE011781",Pending
INV01684,2025-05-04,CUST0240,270313.02,"SALE011782,SALE011783,SALE011784,SALE011785,SALE011786,SALE011787,SALE011788",Paid
INV01685,2025-05-03,CUST0710,211640.16,"SALE011789,SALE011790,SALE011791,SALE011792,SALE011793,SALE011794,SALE011795",Paid
INV01686,2025-05-02,CUST0913,189501.36,"SALE011796,SALE011797,SALE011798,SALE011799,SALE011800,SALE011801,SALE011802",Paid
INV01687,2025-05-03,CUST0341,218747.99,"SALE011803,SALE011804,SALE011805,SALE011806,SALE011807,SALE011808,SALE011809",Paid
INV01688,2025-05-11,CUST0924,186412.16,"SALE011810,SALE011811,SALE011812,SALE011813,SALE011814,SALE011815,SALE011816",Paid
INV01689,2025-05-08,CUST0258,288887.11,"SALE011817,SALE011818,SALE011819,SALE011820,SALE011821,SALE011822,SALE011823",Paid
INV01690,2025-05-10,CUST0335,196308.62,"SALE011824,SALE011825,SALE011826,SALE011827,SALE011828,SALE011829,SALE011830",Paid
INV01691,2025-05-03,CUST0299,276101.23,"SALE011831,SALE011832,SALE011833,SALE011834,SALE011835,SALE011836,SALE011837",Paid
INV01692,2025-05-04,CUST0187,205910.55,"SALE011838,SALE011839,SALE011840,SALE011841,SALE011842,SALE011843,SALE011844",Paid
INV01693,2025-05-03,CUST0040,414726.68,"SALE011845,SALE011846,SALE011847,SALE011848,SALE011849,SALE011850,SALE011851",Paid
INV01694,2025-05-04,CUST0863,197834.91,"SALE011852,SALE011853,SALE011854,SALE011855,SALE011856,SALE011857,SALE011858",Paid
INV01695,2025-05-07,CUST0958,228589.37,"SALE011859,SALE011860,SALE011861,SALE011862,SALE011863,SALE011864,SALE011865",Paid
INV01696,2025-05-03,CUST0194,164549.56,"SALE011866,SALE011867,SALE011868,SALE011869,SALE011870,SALE011871,SALE011872",Paid
INV01697,2025-05-10,CUST0021,260266.69,"SALE011873,SALE011874,SALE011875,SALE011876,SALE011877,SALE011878,SALE011879",Paid
INV01698,2025-05-03,CUST0078,221001.17,"SALE011880,SALE011881,SALE011882,SALE011883,SALE011884,SALE011885,SALE011886",Paid
INV01699,2025-05-04,CUST0315,170438.67,"SALE011887,SALE011888,SALE011889,SALE011890,SALE011891,SALE011892,SALE011893",Paid
INV01700,2025-05-03,CUST0661,139803.83000000002,"SALE011894,SALE011895,SALE011896,SALE011897,SALE011898,SALE011899,SALE011900",Paid
INV01701,2025-05-01,CUST0514,314775.95,"SALE011901,SALE011902,SALE011903,SALE011904,SALE011905,SALE011906,SALE011907",Paid
INV01702,2025-05-06,CUST0876,126992.73,"SALE011908,SALE011909,SALE011910,SALE011911,SALE011912,SALE011913,SALE011914",Paid
INV01703,2025-05-03,CUST0911,219164.47,"SALE011915,SALE011916,SALE011917,SALE011918,SALE011919,SALE011920,SALE011921",Paid
INV01704,2025-05-03,CUST0384,187096.16999999998,"SALE011922,SALE011923,SALE011924,SALE011925,SALE011926,SALE011927,SALE011928",Paid
INV01705,2025-05-07,CUST0735,215185.43,"SALE011929,SALE011930,SALE011931,SALE011932,SALE011933,SALE011934,SALE011935",Paid
INV01706,2025-05-03,CUST0672,280049.76,"SALE011936,SALE011937,SALE011938,SALE011939,SALE011940,SALE011941,SALE011942",Paid
INV01707,2025-05-10,CUST0938,213473.01,"SALE011943,SALE011944,SALE011945,SALE011946,SALE011947,SALE011948,SALE011949",Paid
INV01708,2025-05-04,CUST0635,190058.4,"SALE011950,SALE011951,SALE011952,SALE011953,SALE011954,SALE011955,SALE011956",Pending
INV01709,2025-05-03,CUST0574,148422.34,"SALE011957,SALE011958,SALE011959,SALE011960,SALE011961,SALE011962,SALE011963",Paid
INV01710,2025-05-10,CUST0599,151230.26,"SALE011964,SALE011965,SALE011966,SALE011967,SALE011968,SALE011969,SALE011970",Paid
INV01711,2025-05-09,CUST0271,215877.3,"SALE011971,SALE011972,SALE011973,SALE011974,SALE011975,SALE011976,SALE011977",Paid
INV01712,2025-05-04,CUST0532,205783.15,"SALE011978,SALE011979,SALE011980,SALE011981,SALE011982,SALE011983,SALE011984",Paid
INV01713,2025-05-10,CUST0450,202411.1,"SALE011985,SALE011986,SALE011987,SALE011988,SALE011989,SALE011990,SALE011991",Paid
INV01714,2025-05-11,CUST0705,184536.36,"SALE011992,SALE011993,SALE011994,SALE011995,SALE011996,SALE011997,SALE011998",Paid
INV01715,2025-05-03,CUST0906,141685.48,"SALE011999,SALE012000,SALE012001,SALE012002,SALE012003,SALE012004,SALE012005",Paid
INV01716,2025-05-04,CUST0934,154799.22,"SALE012006,SALE012007,SALE012008,SALE012009,SALE012010,SALE012011,SALE012012",Paid
INV01717,2025-05-03,CUST0677,271134.76,"SALE012013,SALE012014,SALE012015,SALE012016,SALE012017,SALE012018,SALE012019",Paid
INV01718,2025-05-04,CUST0844,195764.84,"SALE012020,SALE012021,SALE012022,SALE012023,SALE012024,SALE012025,SALE012026",Pending
INV01719,2025-05-03,CUST0231,102302.64,"SALE012027,SALE012028,SALE012029,SALE012030,SALE012031,SALE012032,SALE012033",Paid
INV01720,2025-05-03,CUST0397,163418.97,"SALE012034,SALE012035,SALE012036,SALE012037,SALE012038,SALE012039,SALE012040",Paid
INV01721,2025-05-03,CUST0399,234243.94999999998,"SALE012041,SALE012042,SALE012043,SALE012044,SALE012045,SALE012046,SALE012047",Paid
INV01722,2025-05-03,CUST0903,212663.79,"SALE012048,SALE012049,SALE012050,SALE012051,SALE012052,SALE012053,SALE012054",Paid
INV01723,2025-05-11,CUST0342,158166.26,"SALE012055,SALE012056,SALE012057,SALE012058,SALE012059,SALE012060,SALE012061",Paid
INV01724,2025-05-05,CUST0496,154223.33,"SALE012062,SALE012063,SALE012064,SALE012065,SALE012066,SALE012067,SALE012068",Paid
INV01725,2025-05-04,CUST0047,226282.65999999997,"SALE012069,SALE012070,SALE012071,SALE012072,SALE012073,SALE012074,SALE012075",Paid
INV01726,2025-05-10,CUST0997,219577.46,"SALE012076,SALE012077,SALE012078,SALE012079,SALE012080,SALE012081,SALE012082",Paid
INV01727,2025-05-02,CUST0823,269288.38,"SALE012083,SALE012084,SALE012085,SALE012086,SALE012087,SALE012088,SALE012089",Pending
INV01728,2025-05-17,CUST0637,257489.28,"SALE012090,SALE012091,SALE012092,SALE012093,SALE012094,SALE012095,SALE012096",Paid
INV01729,2025-05-06,CUST0091,403015.85,"SALE012097,SALE012098,SALE012099,SALE012100,SALE012101,SALE012102,SALE012103",Paid
INV01730,2025-05-01,CUST0477,142789.83000000002,"SALE012104,SALE012105,SALE012106,SALE012107,SALE012108,SALE012109,SALE012110",Paid
INV01731,2025-05-05,CUST0373,169001.28,"SALE012111,SALE012112,SALE012113,SALE012114,SALE012115,SALE012116,SALE012117",Pending
INV01732,2025-05-03,CUST0095,267138.09,"SALE012118,SALE012119,SALE012120,SALE012121,SALE012122,SALE012123,SALE012124",Paid
INV01733,2025-05-03,CUST0464,174301.21000000002,"SALE012125,SALE012126,SALE012127,SALE012128,SALE012129,SALE012130,SALE012131",Paid
