SaleID,SalesDate,SalesTime,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
SALE009716,2025-05-10,15:39:12,CUST0112,PROD382,9,1022.72,9204.48
SALE009717,2025-05-04,12:22:18,CUST0924,PROD178,8,8426.57,67412.56
SALE009718,2025-05-01,19:37:31,CUST0198,PROD315,34,516.29,17553.86
SALE009719,2025-05-18,20:54:51,CUST0022,PROD143,45,312.07,14043.15
SALE009720,2025-05-25,16:16:48,CUST0907,PROD142,8,6813.64,54509.12
SALE009721,2025-05-24,21:08:40,CUST0602,PROD171,36,318.62,11470.32
SALE009722,2025-05-04,13:05:18,CUST0899,PROD363,44,203.02,8932.88
SALE009723,2025-05-29,13:48:39,CUST0289,PROD359,1,52338.87,52338.87
SALE009724,2025-05-01,12:49:01,CUST0839,PROD334,8,4558.44,36467.52
SALE009725,2025-05-17,21:56:22,CUST0683,PROD354,2,78719.51,157439.02
SALE009726,2025-05-17,10:11:08,CUST0166,PROD124,8,5766.33,46130.64
SALE009727,2025-05-24,20:00:08,CUST0099,PROD170,9,8423.51,75811.59
SALE009728,2025-05-24,17:08:21,CUST0182,PROD277,8,5179.39,41435.12
SALE009729,2025-05-17,14:57:17,CUST0360,PROD048,2,5742.67,11485.34
SALE009730,2025-05-23,10:25:28,CUST0501,PROD066,40,715.62,28624.8
SALE009731,2025-05-03,18:12:00,CUST0426,PROD147,1,37146.65,37146.65
SALE009732,2025-05-25,11:01:43,CUST0687,PROD356,68,732.56,49814.08
SALE009733,2025-05-25,21:22:17,CUST0190,PROD081,31,746.19,23131.89
SALE009734,2025-05-15,15:13:44,CUST0265,PROD274,74,70.13,5189.62
SALE009735,2025-05-17,18:26:33,CUST0634,PROD288,67,381.5,25560.5
SALE009736,2025-05-27,20:47:57,CUST0199,PROD116,3,853.85,2561.55
SALE009737,2025-05-06,13:21:01,CUST0189,PROD360,3,4404.43,13213.29
SALE009738,2025-05-15,14:41:25,CUST0656,PROD140,10,6134.11,61341.1
SALE009739,2025-05-31,14:31:55,CUST0114,PROD271,4,6520.7,26082.8
SALE009740,2025-05-03,15:33:56,CUST0506,PROD116,8,853.85,6830.8
SALE009741,2025-05-10,12:50:05,CUST0870,PROD295,3,4737.29,14211.87
SALE009742,2025-05-24,10:46:19,CUST0013,PROD248,3,6625.36,19876.08
SALE009743,2025-05-17,12:59:03,CUST0193,PROD222,1,13858.52,13858.52
SALE009744,2025-05-11,18:19:23,CUST0942,PROD155,4,6407.87,25631.48
SALE009745,2025-05-12,10:08:06,CUST0322,PROD374,54,473.11,25547.94
SALE009746,2025-05-24,16:26:36,CUST0287,PROD381,4,1011.74,4046.96
SALE009747,2025-05-14,18:24:46,CUST0638,PROD130,40,304.11,12164.4
SALE009748,2025-05-25,18:44:56,CUST0329,PROD251,2,1127.76,2255.52
SALE009749,2025-05-17,14:51:20,CUST0744,PROD281,43,694.25,29852.75
SALE009750,2025-05-24,17:31:12,CUST0504,PROD043,42,61.72,2592.24
SALE009751,2025-05-10,18:13:05,CUST0516,PROD134,9,7021.22,63190.98
SALE009752,2025-05-04,16:26:25,CUST0236,PROD092,4,689.15,2756.6
SALE009753,2025-05-31,10:38:05,CUST0100,PROD009,6,2399.78,14398.68
SALE009754,2025-05-09,16:32:11,CUST0303,PROD313,79,695.63,54954.77
SALE009755,2025-05-03,15:43:16,CUST0683,PROD372,10,8316.0,83160.0
SALE009756,2025-05-17,10:55:27,CUST0381,PROD128,5,3695.61,18478.05
SALE009757,2025-05-04,12:59:27,CUST0495,PROD017,1,30812.12,30812.12
SALE009758,2025-05-17,19:57:01,CUST0470,PROD025,47,808.28,37989.16
SALE009759,2025-05-04,13:32:15,CUST0267,PROD312,6,6521.67,39130.02
SALE009760,2025-05-11,13:19:42,CUST0616,PROD168,1,71602.73,71602.73
SALE009761,2025-05-18,21:34:09,CUST0159,PROD134,4,7021.22,28084.88
SALE009762,2025-05-17,17:25:02,CUST0351,PROD096,10,3274.89,32748.9
SALE009763,2025-05-18,20:48:27,CUST0086,PROD184,23,475.41,10934.43
SALE009764,2025-05-31,20:13:14,CUST0793,PROD308,5,1366.91,6834.55
SALE009765,2025-05-24,17:51:37,CUST0864,PROD375,7,5608.54,39259.78
SALE009766,2025-05-19,13:32:37,CUST0154,PROD147,1,37146.65,37146.65
SALE009767,2025-05-06,11:51:18,CUST0659,PROD217,10,1520.28,15202.8
SALE009768,2025-05-08,13:48:21,CUST0655,PROD172,22,76.18,1675.96
SALE009769,2025-05-11,11:48:46,CUST0083,PROD071,1,31209.4,31209.4
SALE009770,2025-05-24,17:44:16,CUST0908,PROD136,5,1624.77,8123.85
SALE009771,2025-05-25,18:27:53,CUST0539,PROD307,8,5717.74,45741.92
SALE009772,2025-05-25,11:34:05,CUST1000,PROD288,14,381.5,5341.0
SALE009773,2025-05-17,11:42:35,CUST0147,PROD366,7,1055.39,7387.73
SALE009774,2025-05-04,18:45:48,CUST0479,PROD118,9,67.21,604.89
SALE009775,2025-05-11,21:36:35,CUST0690,PROD060,8,3522.74,28181.92
SALE009776,2025-05-09,10:22:48,CUST0279,PROD068,2,6272.83,12545.66
SALE009777,2025-05-17,21:56:44,CUST0617,PROD062,9,5964.33,53678.97
SALE009778,2025-05-04,11:58:30,CUST0296,PROD356,23,732.56,16848.88
SALE009779,2025-05-10,12:57:28,CUST0318,PROD344,1,24326.24,24326.24
SALE009780,2025-05-10,12:33:43,CUST0337,PROD254,9,4886.54,43978.86
SALE009781,2025-05-11,20:29:01,CUST0574,PROD183,16,602.91,9646.56
SALE009782,2025-05-02,15:28:43,CUST0283,PROD260,4,2188.62,8754.48
SALE009783,2025-05-04,10:01:19,CUST0662,PROD138,1,45319.41,45319.41
SALE009784,2025-05-24,10:53:48,CUST0124,PROD393,21,490.81,10307.01
SALE009785,2025-05-17,20:41:36,CUST0589,PROD304,8,5618.91,44951.28
SALE009786,2025-05-11,11:41:21,CUST0054,PROD235,1,49983.67,49983.67
SALE009787,2025-05-24,17:53:03,CUST0275,PROD277,3,5179.39,15538.17
SALE009788,2025-05-25,19:01:13,CUST0330,PROD235,1,49983.67,49983.67
SALE009789,2025-05-02,16:17:09,CUST0764,PROD055,1,41552.94,41552.94
SALE009790,2025-05-18,19:54:32,CUST0287,PROD249,9,8150.32,73352.88
SALE009791,2025-05-17,16:39:42,CUST0081,PROD033,9,5347.81,48130.29
SALE009792,2025-05-23,14:48:33,CUST0711,PROD394,5,3598.16,17990.8
SALE009793,2025-05-03,11:09:15,CUST0289,PROD166,74,174.46,12910.04
SALE009794,2025-05-11,17:02:45,CUST0402,PROD298,1,37982.26,37982.26
SALE009795,2025-05-10,16:17:45,CUST0987,PROD177,4,832.76,3331.04
SALE009796,2025-05-11,18:50:56,CUST0547,PROD080,62,590.35,36601.7
SALE009797,2025-05-02,17:06:57,CUST0865,PROD133,7,8905.12,62335.84
SALE009798,2025-05-06,18:17:31,CUST0751,PROD311,6,3748.98,22493.88
SALE009799,2025-05-25,10:47:51,CUST0054,PROD148,10,3760.71,37607.1
SALE009800,2025-05-04,14:24:36,CUST0625,PROD186,1,52832.99,52832.99
SALE009801,2025-05-08,18:55:57,CUST0646,PROD324,6,4763.19,28579.14
SALE009802,2025-05-13,11:27:51,CUST0433,PROD264,1,60031.83,60031.83
SALE009803,2025-05-18,16:29:50,CUST0451,PROD063,9,4595.22,41356.98
SALE009804,2025-05-10,14:39:28,CUST0785,PROD142,6,6813.64,40881.84
SALE009805,2025-05-11,10:14:41,CUST0401,PROD244,2,6063.24,12126.48
SALE009806,2025-05-11,12:24:46,CUST0023,PROD399,4,7926.81,31707.24
SALE009807,2025-05-24,11:40:23,CUST0739,PROD111,58,565.66,32808.28
SALE009808,2025-05-17,12:55:53,CUST0970,PROD240,4,8145.82,32583.28
SALE009809,2025-05-11,17:47:33,CUST0009,PROD009,4,2399.78,9599.12
SALE009810,2025-05-04,18:27:20,CUST0552,PROD002,1,63000.0,63000.0
SALE009811,2025-05-24,11:44:09,CUST0041,PROD346,5,3374.64,16873.2
SALE009812,2025-05-17,15:24:20,CUST0445,PROD158,7,6127.41,42891.87
SALE009813,2025-05-11,16:12:45,CUST0566,PROD010,1,70452.79,70452.79
SALE009814,2025-05-10,20:51:08,CUST0906,PROD195,3,4283.29,12849.87
SALE009815,2025-05-07,14:48:11,CUST0100,PROD268,1,1579.63,1579.63
SALE009816,2025-05-31,12:57:01,CUST0310,PROD262,9,6161.39,55452.51
SALE009817,2025-05-11,17:46:02,CUST0938,PROD153,13,614.21,7984.73
SALE009818,2025-05-18,17:53:44,CUST0583,PROD015,4,8561.76,34247.04
SALE009819,2025-05-25,21:47:22,CUST0612,PROD123,2,343.71,687.42
SALE009820,2025-05-10,19:53:43,CUST0636,PROD048,3,5742.67,17228.01
SALE009821,2025-05-03,11:14:13,CUST0455,PROD130,3,304.11,912.33
SALE009822,2025-05-25,14:45:00,CUST0678,PROD091,1,25062.47,25062.47
SALE009823,2025-05-25,21:18:38,CUST0654,PROD256,2,6648.07,13296.14
SALE009824,2025-05-30,13:38:09,CUST0552,PROD344,1,24326.24,24326.24
SALE009825,2025-05-28,19:27:47,CUST0320,PROD377,10,567.74,5677.4
SALE009826,2025-05-10,16:35:14,CUST0090,PROD085,4,7062.1,28248.4
SALE009827,2025-05-03,21:43:13,CUST0963,PROD370,33,416.0,13728.0
SALE009828,2025-05-11,16:47:29,CUST0766,PROD146,4,6526.58,26106.32
SALE009829,2025-05-31,11:19:46,CUST0965,PROD035,1,869.43,869.43
SALE009830,2025-05-24,11:38:18,CUST0907,PROD181,6,5794.27,34765.62
SALE009831,2025-05-29,11:57:42,CUST0738,PROD096,6,3274.89,19649.34
SALE009832,2025-05-04,20:04:00,CUST0408,PROD217,10,1520.28,15202.8
SALE009833,2025-05-10,19:11:10,CUST0954,PROD037,4,5859.8,23439.2
SALE009834,2025-05-03,17:47:32,CUST0594,PROD068,6,6272.83,37636.98
SALE009835,2025-05-11,20:41:09,CUST0043,PROD119,2,1888.43,3776.86
SALE009836,2025-05-30,20:35:38,CUST0813,PROD346,9,3374.64,30371.76
SALE009837,2025-05-03,17:10:14,CUST0152,PROD244,3,6063.24,18189.72
SALE009838,2025-05-21,20:58:52,CUST0510,PROD042,1,46932.74,46932.74
SALE009839,2025-05-11,10:05:39,CUST0912,PROD041,5,448.58,2242.9
SALE009840,2025-05-31,18:13:19,CUST0780,PROD182,5,5822.27,29111.35
SALE009841,2025-05-11,17:18:08,CUST0274,PROD226,10,7206.44,72064.4
SALE009842,2025-05-25,18:21:35,CUST0270,PROD244,8,6063.24,48505.92
SALE009843,2025-05-10,13:37:08,CUST0520,PROD185,4,8427.86,33711.44
SALE009844,2025-05-04,15:28:58,CUST0071,PROD090,10,4185.67,41856.7
SALE009845,2025-05-17,20:15:47,CUST0607,PROD068,8,6272.83,50182.64
SALE009846,2025-05-10,13:19:57,CUST0093,PROD245,5,66.47,332.35
SALE009847,2025-05-22,12:54:19,CUST0148,PROD248,6,6625.36,39752.16
SALE009848,2025-05-24,13:06:03,CUST0939,PROD126,1,24655.32,24655.32
SALE009849,2025-05-31,14:18:57,CUST0068,PROD256,9,6648.07,59832.63
SALE009850,2025-05-15,17:50:27,CUST0854,PROD063,9,4595.22,41356.98
SALE009851,2025-05-25,16:40:34,CUST0449,PROD275,1,47402.76,47402.76
SALE009852,2025-05-19,12:46:55,CUST0021,PROD134,5,7021.22,35106.1
SALE009853,2025-05-06,17:23:50,CUST0727,PROD053,71,308.7,21917.7
SALE009854,2025-05-04,21:57:19,CUST0065,PROD026,1,4804.43,4804.43
SALE009855,2025-05-10,15:58:37,CUST0651,PROD318,1,67212.41,67212.41
SALE009856,2025-05-04,11:30:26,CUST0571,PROD037,3,5859.8,17579.4
SALE009857,2025-05-28,11:20:56,CUST0156,PROD379,9,6068.47,54616.23
SALE009858,2025-05-03,14:38:58,CUST0427,PROD296,2,46414.4,92828.8
SALE009859,2025-05-24,19:01:23,CUST0864,PROD180,1,37012.69,37012.69
SALE009860,2025-05-18,20:05:30,CUST0767,PROD079,1,6199.83,6199.83
SALE009861,2025-05-03,14:30:13,CUST0860,PROD305,4,468.79,1875.16
SALE009862,2025-05-25,18:34:52,CUST0452,PROD089,6,7302.33,43813.98
SALE009863,2025-05-11,12:10:55,CUST0767,PROD205,1,13376.88,13376.88
SALE009864,2025-05-11,13:43:12,CUST0330,PROD265,9,6927.29,62345.61
SALE009865,2025-05-10,20:59:04,CUST0062,PROD111,29,565.66,16404.14
SALE009866,2025-05-16,10:01:09,CUST0245,PROD337,4,5868.1,23472.4
SALE009867,2025-05-11,15:51:54,CUST0881,PROD362,5,68.75,343.75
SALE009868,2025-05-17,20:05:47,CUST0831,PROD118,49,67.21,3293.29
SALE009869,2025-05-16,18:54:55,CUST0836,PROD046,1,81278.04,81278.04
SALE009870,2025-05-24,10:16:06,CUST0390,PROD200,2,5882.81,11765.62
SALE009871,2025-05-17,13:51:45,CUST0312,PROD086,76,479.83,36467.08
SALE009872,2025-05-31,19:09:53,CUST0315,PROD251,6,1127.76,6766.56
SALE009873,2025-05-17,20:26:40,CUST0303,PROD360,4,4404.43,17617.72
SALE009874,2025-05-07,10:17:52,CUST0017,PROD032,29,360.62,10457.98
SALE009875,2025-05-29,20:42:53,CUST0941,PROD190,6,1591.74,9550.44
SALE009876,2025-05-18,18:07:23,CUST0679,PROD332,67,574.15,38468.05
SALE009877,2025-05-03,16:08:38,CUST0156,PROD344,1,24326.24,24326.24
SALE009878,2025-05-03,21:47:38,CUST0824,PROD128,10,3695.61,36956.1
SALE009879,2025-05-17,13:28:59,CUST0201,PROD226,4,7206.44,28825.76
SALE009880,2025-05-11,21:33:24,CUST0759,PROD182,6,5822.27,34933.62
SALE009881,2025-05-31,15:55:42,CUST0061,PROD088,22,120.85,2658.7
SALE009882,2025-05-31,10:23:12,CUST0558,PROD329,1,9811.76,9811.76
SALE009883,2025-05-10,17:38:23,CUST0067,PROD123,29,343.71,9967.59
SALE009884,2025-05-17,16:20:04,CUST0560,PROD219,4,490.91,1963.64
SALE009885,2025-05-04,14:27:07,CUST0645,PROD076,3,6928.83,20786.49
SALE009886,2025-05-17,10:46:29,CUST0604,PROD218,9,7321.14,65890.26
SALE009887,2025-05-03,10:28:52,CUST0456,PROD213,2,4772.16,9544.32
SALE009888,2025-05-24,20:03:06,CUST0754,PROD243,1,748.28,748.28
SALE009889,2025-05-18,21:14:49,CUST0113,PROD019,58,423.16,24543.28
SALE009890,2025-05-24,13:11:06,CUST0377,PROD292,1,29961.5,29961.5
SALE009891,2025-05-21,19:50:29,CUST0885,PROD213,6,4772.16,28632.96
SALE009892,2025-05-18,12:52:59,CUST0845,PROD184,71,475.41,33754.11
SALE009893,2025-05-10,20:10:16,CUST0024,PROD050,1,55262.91,55262.91
SALE009894,2025-05-03,12:20:36,CUST0203,PROD205,1,13376.88,13376.88
SALE009895,2025-05-31,11:34:14,CUST0352,PROD013,6,737.55,4425.3
SALE009896,2025-05-10,18:30:47,CUST0274,PROD217,1,1520.28,1520.28
SALE009897,2025-05-25,15:41:31,CUST0721,PROD326,9,6884.61,61961.49
SALE009898,2025-05-10,13:22:05,CUST0644,PROD151,9,5965.24,53687.16
SALE009899,2025-05-10,16:19:11,CUST0114,PROD122,40,272.02,10880.8
SALE009900,2025-05-31,21:32:19,CUST0075,PROD146,7,6526.58,45686.06
SALE009901,2025-05-17,14:31:29,CUST0666,PROD305,77,468.79,36096.83
SALE009902,2025-05-24,19:50:53,CUST0833,PROD302,4,7386.43,29545.72
SALE009903,2025-05-10,10:22:23,CUST0849,PROD097,2,4544.25,9088.5
SALE009904,2025-05-27,15:47:41,CUST0477,PROD025,2,808.28,1616.56
SALE009905,2025-05-18,21:12:47,CUST0758,PROD233,1,6035.69,6035.69
SALE009906,2025-05-17,18:07:23,CUST0926,PROD349,1,19632.18,19632.18
SALE009907,2025-05-10,21:24:33,CUST0482,PROD327,5,1029.66,5148.3
SALE009908,2025-05-25,13:07:16,CUST0646,PROD153,3,614.21,1842.63
SALE009909,2025-05-11,10:03:34,CUST0109,PROD333,1,2372.26,2372.26
SALE009910,2025-05-04,11:41:19,CUST0013,PROD280,1,12215.53,12215.53
SALE009911,2025-05-12,17:34:50,CUST0448,PROD164,3,611.55,1834.65
SALE009912,2025-05-03,13:16:32,CUST0313,PROD266,38,818.68,31109.84
SALE009913,2025-05-08,15:13:19,CUST0949,PROD256,5,6648.07,33240.35
SALE009914,2025-05-30,17:21:57,CUST0364,PROD250,1,5246.66,5246.66
SALE009915,2025-05-11,18:09:33,CUST0651,PROD103,9,5974.04,53766.36
SALE009916,2025-05-24,11:14:29,CUST0669,PROD072,2,3000.57,6001.14
SALE009917,2025-05-19,20:32:34,CUST0878,PROD329,1,9811.76,9811.76
SALE009918,2025-05-10,17:07:19,CUST0390,PROD336,4,5577.63,22310.52
SALE009919,2025-05-10,18:19:27,CUST0835,PROD112,9,5911.02,53199.18
SALE009920,2025-05-31,17:11:03,CUST0215,PROD052,23,179.57,4130.11
SALE009921,2025-05-10,12:30:03,CUST0320,PROD131,10,7295.4,72954.0
SALE009922,2025-05-10,17:44:18,CUST0030,PROD197,3,1337.48,4012.44
SALE009923,2025-05-31,15:39:11,CUST0269,PROD151,6,5965.24,35791.44
SALE009924,2025-05-18,12:15:46,CUST0745,PROD040,4,8605.19,34420.76
SALE009925,2025-05-04,18:22:41,CUST0287,PROD125,9,7409.15,66682.35
SALE009926,2025-05-18,21:43:50,CUST0096,PROD118,34,67.21,2285.14
SALE009927,2025-05-31,21:11:30,CUST0231,PROD289,64,346.83,22197.12
SALE009928,2025-05-21,14:57:37,CUST0048,PROD293,10,4457.5,44575.0
SALE009929,2025-05-17,17:05:34,CUST0889,PROD026,2,4804.43,9608.86
SALE009930,2025-05-10,14:48:02,CUST0417,PROD395,3,4933.51,14800.53
SALE009931,2025-05-17,16:06:14,CUST0222,PROD382,6,1022.72,6136.32
SALE009932,2025-05-11,17:03:10,CUST0884,PROD111,43,565.66,24323.38
SALE009933,2025-05-24,13:18:40,CUST0563,PROD384,2,465.89,931.78
SALE009934,2025-05-18,17:29:42,CUST0114,PROD378,2,46307.49,92614.98
SALE009935,2025-05-02,14:36:08,CUST0148,PROD127,1,36846.58,36846.58
SALE009936,2025-05-21,13:39:53,CUST0440,PROD357,1,3729.13,3729.13
SALE009937,2025-05-18,21:06:40,CUST0266,PROD131,2,7295.4,14590.8
SALE009938,2025-05-10,17:17:20,CUST0674,PROD222,1,13858.52,13858.52
SALE009939,2025-05-10,15:01:31,CUST0440,PROD133,4,8905.12,35620.48
SALE009940,2025-05-11,16:18:54,CUST0793,PROD350,27,650.13,17553.51
SALE009941,2025-05-12,13:31:07,CUST0186,PROD027,2,7592.02,15184.04
SALE009942,2025-05-03,17:03:41,CUST0885,PROD356,9,732.56,6593.04
SALE009943,2025-05-20,18:13:51,CUST0022,PROD317,5,6429.67,32148.35
SALE009944,2025-05-06,18:59:56,CUST0402,PROD018,1,8424.26,8424.26
SALE009945,2025-05-10,16:22:44,CUST0328,PROD367,2,65585.51,131171.02
SALE009946,2025-05-17,20:18:38,CUST0205,PROD319,1,70285.49,70285.49
SALE009947,2025-05-10,11:25:01,CUST0533,PROD247,1,33617.86,33617.86
SALE009948,2025-05-31,19:29:51,CUST0287,PROD232,1,700.44,700.44
SALE009949,2025-05-11,14:58:39,CUST0708,PROD136,7,1624.77,11373.39
SALE009950,2025-05-11,15:14:39,CUST0728,PROD231,45,337.01,15165.45
SALE009951,2025-05-04,21:20:18,CUST0154,PROD004,7,2280.46,15963.22
SALE009952,2025-05-05,17:54:05,CUST0978,PROD356,69,732.56,50546.64
SALE009953,2025-05-10,16:47:30,CUST0063,PROD105,2,6712.18,13424.36
SALE009954,2025-05-04,16:24:28,CUST0225,PROD348,25,786.97,19674.25
SALE009955,2025-05-25,20:49:58,CUST0459,PROD214,6,3450.3,20701.8
SALE009956,2025-05-04,14:16:31,CUST0491,PROD192,3,6549.32,19647.96
SALE009957,2025-05-01,15:14:57,CUST0230,PROD129,8,3984.34,31874.72
SALE009958,2025-05-24,19:50:29,CUST0613,PROD038,1,10732.21,10732.21
SALE009959,2025-05-24,12:50:52,CUST0280,PROD072,4,3000.57,12002.28
SALE009960,2025-05-03,16:14:02,CUST0040,PROD297,8,6297.93,50383.44
SALE009961,2025-05-10,13:45:13,CUST0655,PROD239,9,4382.07,39438.63
SALE009962,2025-05-19,17:32:31,CUST0773,PROD122,28,272.02,7616.56
SALE009963,2025-05-24,13:39:11,CUST0077,PROD252,2,1676.09,3352.18
SALE009964,2025-05-17,18:57:48,CUST0106,PROD248,7,6625.36,46377.52
SALE009965,2025-05-31,17:28:14,CUST0337,PROD019,16,423.16,6770.56
SALE009966,2025-05-25,13:19:19,CUST0800,PROD223,1,5747.31,5747.31
SALE009967,2025-05-03,10:39:18,CUST0460,PROD237,10,1456.0,14560.0
SALE009968,2025-05-10,19:14:54,CUST0663,PROD205,1,13376.88,13376.88
SALE009969,2025-05-30,11:24:54,CUST0422,PROD100,1,25635.46,25635.46
SALE009970,2025-05-30,19:02:34,CUST0456,PROD135,10,9192.2,91922.0
SALE009971,2025-05-29,19:25:34,CUST0903,PROD200,7,5882.81,41179.67
SALE009972,2025-05-24,21:47:31,CUST0464,PROD305,56,468.79,26252.24
SALE009973,2025-05-24,13:55:23,CUST0132,PROD128,8,3695.61,29564.88
SALE009974,2025-05-03,17:23:23,CUST0012,PROD307,5,5717.74,28588.7
SALE009975,2025-05-17,11:45:12,CUST0977,PROD084,1,10012.93,10012.93
SALE009976,2025-05-03,11:04:29,CUST0325,PROD342,2,23570.59,47141.18
SALE009977,2025-05-10,10:51:57,CUST0658,PROD123,62,343.71,21310.02
SALE009978,2025-05-25,17:54:41,CUST0943,PROD108,10,7077.71,70777.1
SALE009979,2025-05-31,20:25:07,CUST0939,PROD364,9,512.19,4609.71
SALE009980,2025-05-04,16:27:16,CUST0042,PROD166,23,174.46,4012.58
SALE009981,2025-05-10,18:01:09,CUST0175,PROD122,24,272.02,6528.48
SALE009982,2025-05-24,16:05:44,CUST0424,PROD132,1,44797.86,44797.86
SALE009983,2025-05-18,18:27:25,CUST0420,PROD239,3,4382.07,13146.21
SALE009984,2025-05-25,10:19:58,CUST0224,PROD156,9,3494.27,31448.43
SALE009985,2025-05-11,19:11:12,CUST0993,PROD059,9,2273.81,20464.29
SALE009986,2025-05-04,12:49:25,CUST0912,PROD259,1,49020.53,49020.53
SALE009987,2025-05-17,19:35:23,CUST0459,PROD054,58,173.09,10039.22
SALE009988,2025-05-25,13:53:20,CUST0582,PROD082,1,13199.18,13199.18
SALE009989,2025-05-09,20:43:43,CUST0911,PROD092,8,689.15,5513.2
SALE009990,2025-05-01,15:19:29,CUST0159,PROD183,8,602.91,4823.28
SALE009991,2025-05-24,14:54:55,CUST0398,PROD281,43,694.25,29852.75
SALE009992,2025-05-24,17:45:38,CUST0843,PROD228,34,445.71,15154.14
SALE009993,2025-05-31,19:53:59,CUST0080,PROD257,7,3329.08,23303.56
SALE009994,2025-05-25,13:56:45,CUST0118,PROD187,1,6678.28,6678.28
SALE009995,2025-05-01,17:36:30,CUST0482,PROD221,53,701.54,37181.62
SALE009996,2025-05-13,10:03:11,CUST0164,PROD164,1,611.55,611.55
SALE009997,2025-05-11,21:44:27,CUST0316,PROD036,3,7055.95,21167.85
SALE009998,2025-05-10,13:21:20,CUST0186,PROD136,3,1624.77,4874.31
SALE009999,2025-05-04,12:16:21,CUST0671,PROD124,7,5766.33,40364.31
SALE010000,2025-05-04,12:47:56,CUST0916,PROD306,1,6420.38,6420.38
SALE010001,2025-05-03,19:16:06,CUST0082,PROD247,1,33617.86,33617.86
SALE010002,2025-05-19,15:16:22,CUST0164,PROD165,1,10987.73,10987.73
SALE010003,2025-05-24,15:26:45,CUST0629,PROD278,9,2707.89,24371.01
SALE010004,2025-05-18,10:53:38,CUST0671,PROD019,24,423.16,10155.84
SALE010005,2025-05-25,15:43:31,CUST0157,PROD004,1,2280.46,2280.46
SALE010006,2025-05-31,21:12:45,CUST0921,PROD361,1,19073.18,19073.18
SALE010007,2025-05-03,16:06:19,CUST0243,PROD083,3,5730.13,17190.39
SALE010008,2025-05-18,18:36:39,CUST0297,PROD325,1,65245.6,65245.6
SALE010009,2025-05-03,16:38:36,CUST0747,PROD257,9,3329.08,29961.72
SALE010010,2025-05-10,13:50:53,CUST0484,PROD088,11,120.85,1329.35
SALE010011,2025-05-03,17:06:42,CUST0108,PROD100,1,25635.46,25635.46
SALE010012,2025-05-31,19:03:56,CUST0984,PROD316,7,6492.57,45447.99
SALE010013,2025-05-31,17:32:20,CUST0552,PROD100,2,25635.46,51270.92
SALE010014,2025-05-10,20:51:29,CUST0816,PROD325,1,65245.6,65245.6
SALE010015,2025-05-20,15:12:42,CUST0555,PROD063,8,4595.22,36761.76
SALE010016,2025-05-31,21:53:39,CUST0350,PROD127,1,36846.58,36846.58
SALE010017,2025-05-10,19:28:41,CUST0975,PROD083,1,5730.13,5730.13
SALE010018,2025-05-25,21:48:50,CUST0506,PROD101,4,6516.03,26064.12
SALE010019,2025-05-08,10:55:01,CUST0259,PROD336,2,5577.63,11155.26
SALE010020,2025-05-11,12:41:58,CUST0923,PROD282,7,6469.71,45287.97
SALE010021,2025-05-17,20:19:07,CUST0804,PROD023,1,42474.98,42474.98
SALE010022,2025-05-09,13:52:09,CUST0955,PROD350,3,650.13,1950.39
SALE010023,2025-05-02,21:55:43,CUST0565,PROD251,7,1127.76,7894.32
SALE010024,2025-05-10,21:58:44,CUST0195,PROD101,4,6516.03,26064.12
SALE010025,2025-05-31,11:39:14,CUST0306,PROD029,23,73.14,1682.22
SALE010026,2025-05-17,17:41:18,CUST0407,PROD306,1,6420.38,6420.38
SALE010027,2025-05-28,13:10:44,CUST0325,PROD326,2,6884.61,13769.22
SALE010028,2025-05-04,15:56:26,CUST0072,PROD156,8,3494.27,27954.16
SALE010029,2025-05-04,12:17:14,CUST0154,PROD233,1,6035.69,6035.69
SALE010030,2025-05-10,14:30:51,CUST0713,PROD211,1,52047.28,52047.28
SALE010031,2025-05-03,13:20:40,CUST0730,PROD318,1,67212.41,67212.41
SALE010032,2025-05-18,16:33:17,CUST0127,PROD017,1,30812.12,30812.12
SALE010033,2025-05-17,10:25:36,CUST0857,PROD399,8,7926.81,63414.48
SALE010034,2025-05-04,13:49:11,CUST0394,PROD379,4,6068.47,24273.88
SALE010035,2025-05-23,20:59:06,CUST0824,PROD308,6,1366.91,8201.46
SALE010036,2025-05-31,20:48:37,CUST0135,PROD196,18,259.78,4676.04
SALE010037,2025-05-03,19:09:09,CUST0078,PROD033,4,5347.81,21391.24
SALE010038,2025-05-07,10:16:42,CUST0330,PROD016,1,3901.55,3901.55
SALE010039,2025-05-31,16:01:31,CUST0169,PROD203,10,5706.71,57067.1
SALE010040,2025-05-24,12:32:29,CUST0193,PROD301,1,74307.81,74307.81
SALE010041,2025-05-18,11:39:28,CUST0691,PROD356,20,732.56,14651.2
SALE010042,2025-05-18,15:34:24,CUST0512,PROD352,10,6885.08,68850.8
SALE010043,2025-05-24,10:41:09,CUST0485,PROD066,67,715.62,47946.54
SALE010044,2025-05-17,18:59:28,CUST0835,PROD045,1,55377.24,55377.24
SALE010045,2025-05-24,21:06:08,CUST0543,PROD321,1,3633.5,3633.5
SALE010046,2025-05-18,15:50:49,CUST0162,PROD353,1,67623.82,67623.82
SALE010047,2025-05-18,13:05:25,CUST0878,PROD367,1,65585.51,65585.51
SALE010048,2025-05-13,17:45:35,CUST0702,PROD208,6,2706.03,16236.18
SALE010049,2025-05-04,13:17:04,CUST0117,PROD202,3,2398.03,7194.09
